split,piece_key,composer,title,performance_rank_in_piece,performances_in_piece,midi_performance,midi_score,xml_score
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,13,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LeungR04M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,14,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,15,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky06M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,16,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,17,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin07M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,18,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuC05M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,19,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuY03M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,20,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/MunA08M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,21,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/SEBAST02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,22,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Seredenko02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,23,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Sychev03.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,24,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/TET03.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,25,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/VuV06M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,26,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yang05M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,27,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yoon02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,28,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
validation,LisztGran_Etudes_de_Paganini_2_La_campanella,Liszt,Gran_Etudes_de_Paganini_2_La_campanella,29,29,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH07M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml
train,LisztGran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,1,5,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/Krasnitsky03.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/xml_score.musicxml
train,LisztGran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,2,5,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA01.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/xml_score.musicxml
train,LisztGran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,3,5,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA07M.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/xml_score.musicxml
train,LisztGran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,4,5,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/KanM09M.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/xml_score.musicxml
train,LisztGran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,5,5,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/Yu04.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/xml_score.musicxml
train,LisztHungarian_Rhapsodies_6,Liszt,Hungarian_Rhapsodies_6,1,3,Liszt/Hungarian_Rhapsodies/6/KaiRuiR04.mid,Liszt/Hungarian_Rhapsodies/6/midi_score.mid,Liszt/Hungarian_Rhapsodies/6/xml_score.musicxml
train,LisztHungarian_Rhapsodies_6,Liszt,Hungarian_Rhapsodies_6,2,3,Liszt/Hungarian_Rhapsodies/6/LiA09M.mid,Liszt/Hungarian_Rhapsodies/6/midi_score.mid,Liszt/Hungarian_Rhapsodies/6/xml_score.musicxml
train,LisztHungarian_Rhapsodies_6,Liszt,Hungarian_Rhapsodies_6,3,3,Liszt/Hungarian_Rhapsodies/6/Ye04.mid,Liszt/Hungarian_Rhapsodies/6/midi_score.mid,Liszt/Hungarian_Rhapsodies/6/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,1,13,Liszt/Mephisto_Waltz/Avdeeva03.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,2,13,Liszt/Mephisto_Waltz/ChenGuang24M.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,3,13,Liszt/Mephisto_Waltz/ChernovA04M.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,4,13,Liszt/Mephisto_Waltz/DANILO03.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,5,13,Liszt/Mephisto_Waltz/DANILO06.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,6,13,Liszt/Mephisto_Waltz/Duepree10.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,7,13,Liszt/Mephisto_Waltz/Giltburg03.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,8,13,Liszt/Mephisto_Waltz/HSU04.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,9,13,Liszt/Mephisto_Waltz/JIA03.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,10,13,Liszt/Mephisto_Waltz/JIA08.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,11,13,Liszt/Mephisto_Waltz/Pavlovic03.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,12,13,Liszt/Mephisto_Waltz/Tysman07M.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztMephisto_Waltz,Liszt,Mephisto_Waltz,13,13,Liszt/Mephisto_Waltz/WangV03.mid,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/xml_score.musicxml
train,LisztSonata,Liszt,Sonata,1,5,Liszt/Sonata/Dulu07M.mid,Liszt/Sonata/midi_score.mid,Liszt/Sonata/xml_score.musicxml
train,LisztSonata,Liszt,Sonata,2,5,Liszt/Sonata/Dvorkine03.mid,Liszt/Sonata/midi_score.mid,Liszt/Sonata/xml_score.musicxml
train,LisztSonata,Liszt,Sonata,3,5,Liszt/Sonata/Gasanov06M.mid,Liszt/Sonata/midi_score.mid,Liszt/Sonata/xml_score.musicxml
train,LisztSonata,Liszt,Sonata,4,5,Liszt/Sonata/GiacomelliN11M.mid,Liszt/Sonata/midi_score.mid,Liszt/Sonata/xml_score.musicxml
train,LisztSonata,Liszt,Sonata,5,5,Liszt/Sonata/Huang01.mid,Liszt/Sonata/midi_score.mid,Liszt/Sonata/xml_score.musicxml
train,LisztTranscendental_Etudes_1,Liszt,Transcendental_Etudes_1,1,2,Liszt/Transcendental_Etudes/1/Huang13M.mid,Liszt/Transcendental_Etudes/1/midi_score.mid,Liszt/Transcendental_Etudes/1/xml_score.musicxml
train,LisztTranscendental_Etudes_1,Liszt,Transcendental_Etudes_1,2,2,Liszt/Transcendental_Etudes/1/LuoJ05M.mid,Liszt/Transcendental_Etudes/1/midi_score.mid,Liszt/Transcendental_Etudes/1/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,1,16,Liszt/Transcendental_Etudes/10/CaoJ03M.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,2,16,Liszt/Transcendental_Etudes/10/Goldberg02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,3,16,Liszt/Transcendental_Etudes/10/HAGINO03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,4,16,Liszt/Transcendental_Etudes/10/Huang17M.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,5,16,Liszt/Transcendental_Etudes/10/Hwang03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,6,16,Liszt/Transcendental_Etudes/10/Kim02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,7,16,Liszt/Transcendental_Etudes/10/Ladid02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,8,16,Liszt/Transcendental_Etudes/10/LeungM06M.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,9,16,Liszt/Transcendental_Etudes/10/MCVEY02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,10,16,Liszt/Transcendental_Etudes/10/MorozovY03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,11,16,Liszt/Transcendental_Etudes/10/Qin03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,12,16,Liszt/Transcendental_Etudes/10/SUDBIN02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,13,16,Liszt/Transcendental_Etudes/10/Shamray02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,14,16,Liszt/Transcendental_Etudes/10/Tran02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,15,16,Liszt/Transcendental_Etudes/10/Uiasiuk03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
validation,LisztTranscendental_Etudes_10,Liszt,Transcendental_Etudes_10,16,16,Liszt/Transcendental_Etudes/10/Yeletskiy03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,Liszt/Transcendental_Etudes/10/xml_score.musicxml
train,LisztTranscendental_Etudes_11,Liszt,Transcendental_Etudes_11,1,1,Liszt/Transcendental_Etudes/11/Huang18M.mid,Liszt/Transcendental_Etudes/11/midi_score.mid,Liszt/Transcendental_Etudes/11/xml_score.musicxml
train,LisztTranscendental_Etudes_3,Liszt,Transcendental_Etudes_3,1,1,Liszt/Transcendental_Etudes/3/Huang14M.mid,Liszt/Transcendental_Etudes/3/midi_score.mid,Liszt/Transcendental_Etudes/3/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,1,10,Liszt/Transcendental_Etudes/4/Cai03.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,2,10,Liszt/Transcendental_Etudes/4/ChenC02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,3,10,Liszt/Transcendental_Etudes/4/Falzone02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,4,10,Liszt/Transcendental_Etudes/4/GuoE03M.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,5,10,Liszt/Transcendental_Etudes/4/Huang15M.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,6,10,Liszt/Transcendental_Etudes/4/LUO02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,7,10,Liszt/Transcendental_Etudes/4/LiuC04M.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,8,10,Liszt/Transcendental_Etudes/4/Schmitt02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,9,10,Liszt/Transcendental_Etudes/4/Schneider03.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
validation,LisztTranscendental_Etudes_4,Liszt,Transcendental_Etudes_4,10,10,Liszt/Transcendental_Etudes/4/Travinskyy03.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,Liszt/Transcendental_Etudes/4/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,1,11,Liszt/Transcendental_Etudes/5/Gryaznov02.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,2,11,Liszt/Transcendental_Etudes/5/HUAN_B03.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,3,11,Liszt/Transcendental_Etudes/5/Huang16M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,4,11,Liszt/Transcendental_Etudes/5/Huangci01.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,5,11,Liszt/Transcendental_Etudes/5/KIM_W02.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,6,11,Liszt/Transcendental_Etudes/5/LiuY06M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,7,11,Liszt/Transcendental_Etudes/5/Min03M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,8,11,Liszt/Transcendental_Etudes/5/Park03M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,9,11,Liszt/Transcendental_Etudes/5/Sun09.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,10,11,Liszt/Transcendental_Etudes/5/Wang06M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_5,Liszt,Transcendental_Etudes_5,11,11,Liszt/Transcendental_Etudes/5/WangY02M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,Liszt/Transcendental_Etudes/5/xml_score.musicxml
train,LisztTranscendental_Etudes_9,Liszt,Transcendental_Etudes_9,1,3,Liszt/Transcendental_Etudes/9/ADIG07.mid,Liszt/Transcendental_Etudes/9/midi_score.mid,Liszt/Transcendental_Etudes/9/xml_score.musicxml
train,LisztTranscendental_Etudes_9,Liszt,Transcendental_Etudes_9,2,3,Liszt/Transcendental_Etudes/9/WongDoe02_2006.mid,Liszt/Transcendental_Etudes/9/midi_score.mid,Liszt/Transcendental_Etudes/9/xml_score.musicxml
train,LisztTranscendental_Etudes_9,Liszt,Transcendental_Etudes_9,3,3,Liszt/Transcendental_Etudes/9/WongDoe02_2009.mid,Liszt/Transcendental_Etudes/9/midi_score.mid,Liszt/Transcendental_Etudes/9/xml_score.musicxml
validation,MozartFantasie_475,Mozart,Fantasie_475,1,1,Mozart/Fantasie_475/Huangci05M.mid,Mozart/Fantasie_475/midi_score.mid,Mozart/Fantasie_475/xml_score.musicxml
train,MozartPiano_Sonatas_11-3,Mozart,Piano_Sonatas_11-3,1,1,Mozart/Piano_Sonatas/11-3/Stahievitch02.mid,Mozart/Piano_Sonatas/11-3/midi_score.mid,Mozart/Piano_Sonatas/11-3/xml_score.musicxml
train,MozartPiano_Sonatas_12-1,Mozart,Piano_Sonatas_12-1,1,4,Mozart/Piano_Sonatas/12-1/ADIG01.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,Mozart/Piano_Sonatas/12-1/xml_score.musicxml
train,MozartPiano_Sonatas_12-1,Mozart,Piano_Sonatas_12-1,2,4,Mozart/Piano_Sonatas/12-1/MunA03M.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,Mozart/Piano_Sonatas/12-1/xml_score.musicxml
train,MozartPiano_Sonatas_12-1,Mozart,Piano_Sonatas_12-1,3,4,Mozart/Piano_Sonatas/12-1/TET01.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,Mozart/Piano_Sonatas/12-1/xml_score.musicxml
train,MozartPiano_Sonatas_12-1,Mozart,Piano_Sonatas_12-1,4,4,Mozart/Piano_Sonatas/12-1/WuuE02M.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,Mozart/Piano_Sonatas/12-1/xml_score.musicxml
train,MozartPiano_Sonatas_12-2,Mozart,Piano_Sonatas_12-2,1,2,Mozart/Piano_Sonatas/12-2/MunA04.mid,Mozart/Piano_Sonatas/12-2/midi_score.mid,Mozart/Piano_Sonatas/12-2/xml_score.musicxml
train,MozartPiano_Sonatas_12-2,Mozart,Piano_Sonatas_12-2,2,2,Mozart/Piano_Sonatas/12-2/WuuE03.mid,Mozart/Piano_Sonatas/12-2/midi_score.mid,Mozart/Piano_Sonatas/12-2/xml_score.musicxml
train,MozartPiano_Sonatas_12-3,Mozart,Piano_Sonatas_12-3,1,3,Mozart/Piano_Sonatas/12-3/BLINOV01.mid,Mozart/Piano_Sonatas/12-3/midi_score.mid,Mozart/Piano_Sonatas/12-3/xml_score.musicxml
train,MozartPiano_Sonatas_12-3,Mozart,Piano_Sonatas_12-3,2,3,Mozart/Piano_Sonatas/12-3/MunA05M.mid,Mozart/Piano_Sonatas/12-3/midi_score.mid,Mozart/Piano_Sonatas/12-3/xml_score.musicxml
train,MozartPiano_Sonatas_12-3,Mozart,Piano_Sonatas_12-3,3,3,Mozart/Piano_Sonatas/12-3/WuuE04M.mid,Mozart/Piano_Sonatas/12-3/midi_score.mid,Mozart/Piano_Sonatas/12-3/xml_score.musicxml
train,MozartPiano_Sonatas_8-1,Mozart,Piano_Sonatas_8-1,1,5,Mozart/Piano_Sonatas/8-1/Bogdanovitch01.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,Mozart/Piano_Sonatas/8-1/xml_score.musicxml
train,MozartPiano_Sonatas_8-1,Mozart,Piano_Sonatas_8-1,2,5,Mozart/Piano_Sonatas/8-1/Jia01.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,Mozart/Piano_Sonatas/8-1/xml_score.musicxml
train,MozartPiano_Sonatas_8-1,Mozart,Piano_Sonatas_8-1,3,5,Mozart/Piano_Sonatas/8-1/LEE_J03.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,Mozart/Piano_Sonatas/8-1/xml_score.musicxml
train,MozartPiano_Sonatas_8-1,Mozart,Piano_Sonatas_8-1,4,5,Mozart/Piano_Sonatas/8-1/Lo01.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,Mozart/Piano_Sonatas/8-1/xml_score.musicxml
train,MozartPiano_Sonatas_8-1,Mozart,Piano_Sonatas_8-1,5,5,Mozart/Piano_Sonatas/8-1/Rozanski02.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,Mozart/Piano_Sonatas/8-1/xml_score.musicxml
train,ProkofievToccata,Prokofiev,Toccata,1,8,Prokofiev/Toccata/Colafelice11.mid,Prokofiev/Toccata/midi_score.mid,Prokofiev/Toccata/xml_score.musicxml
train,ProkofievToccata,Prokofiev,Toccata,2,8,Prokofiev/Toccata/Dossin07.mid,Prokofiev/Toccata/midi_score.mid,Prokofiev/Toccata/xml_score.musicxml
train,ProkofievToccata,Prokofiev,Toccata,3,8,Prokofiev/Toccata/Fab13.mid,Prokofiev/Toccata/midi_score.mid,Prokofiev/Toccata/xml_score.musicxml
